tick,cmd_0,cmd_1,cmd_2,ang_vel_0,ang_vel_1,ang_vel_2,proj_grav_0,proj_grav_1,proj_grav_2,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,vel_12,vel_13,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11,action_12,action_13
512,0.0,0.0,0.0,4.363323e-05,-0.01624247,5.454154e-05,0.013292898,0.01121272,-0.9998488,-0.0051787593,0.0063295946,0.0070968186,0.010932936,-0.008631266,-0.0051787593,-0.007864042,-0.01170016,-0.016687114,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,0.013122759,0.1699855,-0.00030518044,0.043640804,0.1699855,0.25543603,-0.17059587,0.25543603,0.002014191,-0.043640804,-0.0007629511,-0.0007629511,-0.0007629511,-0.036349855,-0.08726485,-0.021459594,0.5826722,-0.9371112,-0.013510577,0.025453247,-0.12555057,-0.30929607,-0.05023536,0.22475463,-0.2022401,-0.043652304,-0.007750407
513,0.0,0.0,0.0,0.0033161256,-0.014060808,-0.00212712,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.0074804304,-0.011316548,-0.016687114,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.105287254,-0.085755706,-0.17059587,0.113466084,-0.085755706,0.1699855,0.1699855,-0.17059587,-0.018127719,-0.1309224,-0.0007629511,-0.0007629511,-0.0007629511,-0.04035084,-0.08515261,-0.011950053,0.60313314,-0.9630365,-0.0125718415,0.020131357,-0.11436984,-0.3023319,-0.0479215,0.23962864,-0.20188236,-0.049383543,-0.0052648783
514,0.0,0.0,0.0,0.0022252947,-0.0173333,0.0011453723,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.0070968186,0.010932936,-0.008247654,-0.0051787593,-0.007864042,-0.01170016,-0.016687114,-0.019372396,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,-0.067444876,0.4257267,-0.42633706,-0.019470513,0.08514534,-0.34088656,0.1699855,-0.17059587,-0.0073853666,0.06915389,-0.0007629511,-0.0007629511,-0.0007629511,-0.027265973,-0.09611735,-0.029796764,0.5989226,-0.9818979,-0.010225333,0.028227367,-0.117279276,-0.3040505,-0.08498381,0.1972642,-0.23043843,-0.05306386,0.0089146495
515,0.0,0.0,0.0,4.363323e-05,-0.012969978,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.019756008,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,-0.046692606,0.08514534,0.1699855,0.058411535,-0.00030518044,-0.17059587,-0.085755706,-0.17059587,0.12555124,0.07989624,-0.0007629511,-0.0007629511,-0.0007629511,-0.030704178,-0.09269573,-0.025108095,0.6088938,-1.000433,-0.014881786,0.038915984,-0.12611845,-0.2968862,-0.08048289,0.20829707,-0.21602374,-0.048961204,-0.00812307
516,0.0,0.0,0.0,0.001134464,-0.01624247,5.454154e-05,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.02013962,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.05645838,0.08514534,-0.085755706,-0.082581826,-0.085755706,-0.17059587,-0.17059587,-0.25604638,-0.010070954,-0.0046997787,-0.0007629511,-0.0007629511,-0.0007629511,-0.031430952,-0.09157726,-0.02019529,0.6151429,-0.9928239,-0.017732449,0.024677865,-0.12516026,-0.28506768,-0.10434192,0.21257327,-0.2189084,-0.051371813,-0.005109802
517,0.0,0.0,0.0,0.001134464,-0.007515824,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008247654,-0.0051787593,-0.007864042,-0.01170016,-0.016687114,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.34088656,-0.008850233,-0.085755706,0.34027618,0.042298008,0.08514534,-0.085755706,-0.17059587,-0.085755706,-0.07049668,0.17120622,-0.0007629511,-0.0007629511,-0.0007629511,-0.035009623,-0.08715153,-0.018977895,0.6067956,-0.99495226,-0.009322744,0.02592089,-0.1228015,-0.31177258,-0.07556269,0.19103466,-0.21465376,-0.040826134,-0.0040672272
518,0.0,0.0,0.0,-0.003228859,-0.011879147,0.0044178646,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.0051787593,-0.0074804304,-0.011316548,-0.016687114,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.25543603,-0.17975128,-0.00030518044,-0.17059587,-0.18060578,0.08514534,0.1699855,0.25543603,0.1699855,0.12823682,0.1107805,-0.0007629511,-0.0007629511,-0.0007629511,-0.03705024,-0.08895978,-0.032198124,0.60526395,-0.97632855,-0.012536678,0.035094343,-0.13455983,-0.3107292,-0.06739948,0.22248477,-0.21350291,-0.04574973,-0.011313707
519,0.0,0.0,0.0,-0.0021380284,-0.007515824,0.0065995264,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.006713207,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.007864042,-0.01170016,-0.017070726,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.068055235,-0.085755706,0.34027618,0.08392462,-0.25604638,-0.25604638,-0.25604638,-0.34088656,0.012756542,-0.03558404,-0.0007629511,-0.0007629511,-0.0007629511,-0.028758503,-0.0895565,-0.01253061,0.6170656,-1.0066419,-0.016911693,0.035509072,-0.123070255,-0.29191956,-0.076993115,0.21327344,-0.20723623,-0.043129943,-0.013420343
520,0.0,0.0,0.0,-0.0010471975,-0.0151516395,0.0065995264,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.006713207,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.0074804304,-0.01170016,-0.016687114,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.25543603,0.019226369,0.25543603,-0.085755706,-0.10675212,-0.085755706,0.25543603,0.08514534,0.08514534,0.0073853666,0.075867854,-0.0007629511,-0.0007629511,-0.0007629511,-0.03317801,-0.08932185,-0.036659308,0.59873223,-0.98241585,-0.012097813,0.029808857,-0.1368501,-0.30989927,-0.07772791,0.22174956,-0.21591255,-0.043958917,-0.0054306686
521,0.0,0.0,0.0,-0.0021380284,-0.004243332,0.002236203,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.006713207,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.020523231,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,0.04242008,-0.00030518044,0.1699855,0.031555656,0.08514534,-0.00030518044,0.08514534,0.34027618,-0.07318227,0.075867854,-0.0007629511,-0.0007629511,-0.0007629511,-0.033379033,-0.09240894,-0.037871722,0.59376717,-1.0033672,-0.016740937,0.04955166,-0.12984255,-0.31762153,-0.044138104,0.21577975,-0.21007483,-0.042661592,-0.009728968
522,0.0,0.0,0.0,-0.003228859,-0.0064249933,-0.00212712,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.006713207,0.006713207,0.011316548,-0.008247654,-0.005562371,-0.0074804304,-0.01170016,-0.016687114,-0.02013962,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,0.05584802,-0.25604638,0.34027618,-0.1322652,-0.17059587,0.4257267,0.4257267,0.34027618,0.08392462,-0.05304036,-0.0007629511,-0.0007629511,-0.0007629511,-0.042766586,-0.0892694,-0.025915544,0.5929807,-0.98755926,-0.016571231,0.046519645,-0.1323143,-0.32741517,-0.023841644,0.23144908,-0.19385734,-0.035497382,-0.0106959045
523,0.0,0.0,0.0,-0.0021380284,-0.0173333,-0.0032179507,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.0074804304,-0.012083772,-0.017070726,-0.02013962,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,-0.046692606,-0.17059587,-0.00030518044,-0.010070954,-0.085755706,-0.085755706,-0.25604638,-0.17059587,-0.019470513,-0.03558404,-0.0007629511,-0.0007629511,-0.0007629511,-0.03512536,-0.089749396,-0.009017296,0.6141416,-0.9898725,-0.028039858,0.029314704,-0.12282638,-0.28092754,-0.057954844,0.23688297,-0.20603648,-0.050982498,-0.021429688
524,0.0,0.0,0.0,-0.0010471975,-0.0020616702,-0.0010362893,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.019756008,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,0.025329977,-0.25604638,-0.00030518044,-0.06243992,-0.25604638,-0.00030518044,0.1699855,0.1699855,0.086610205,0.027527276,-0.0007629511,-0.0007629511,-0.0007629511,-0.04210545,-0.09697124,-0.033968132,0.60031056,-0.9841024,-0.020925503,0.04491424,-0.1284031,-0.31353185,-0.06580966,0.22729476,-0.21121138,-0.040171824,-0.01193589
525,0.0,0.0,0.0,0.001134464,0.0044833147,0.002236203,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.0074804304,-0.01170016,-0.016687114,-0.019756008,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,0.06622416,0.1699855,0.25543603,0.086610205,-0.17059587,0.25543603,-0.25604638,0.25543603,0.0087281605,0.074525066,-0.0007629511,-0.0007629511,-0.0007629511,-0.037921853,-0.09111671,-0.03443372,0.59529155,-0.98240834,-0.020288244,0.043078892,-0.12290442,-0.32215112,-0.050700244,0.20482033,-0.21023923,-0.03413569,-0.0061222166
526,0.0,0.0,0.0,4.363323e-05,-0.0020616702,0.002236203,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.005562371,-0.0074804304,-0.01170016,-0.017070726,-0.019756008,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,-0.06317235,-0.25604638,-0.34088656,0.07049668,-0.00030518044,-0.17059587,0.1699855,-0.25604638,-0.08123903,-0.05304036,-0.0007629511,-0.0007629511,-0.0007629511,-0.034734875,-0.09747785,-0.018770166,0.61870885,-1.0135334,-0.010285627,0.030500285,-0.10556677,-0.2971431,-0.050208203,0.22927317,-0.21184039,-0.05286573,-0.0061620623
527,0.0,0.0,0.0,0.001134464,-0.0053341626,0.002236203,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.005562371,-0.0074804304,-0.01170016,-0.017070726,-0.019756008,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.25604638,-0.050965134,0.25543603,-0.00030518044,-0.057068743,-0.17059587,-0.34088656,0.25543603,-0.085755706,0.002014191,-0.0073853666,-0.0007629511,-0.0007629511,-0.0007629511,-0.03046327,-0.09131192,-0.03747206,0.6012423,-1.0183964,-0.009088952,0.041636355,-0.12441811,-0.31987107,-0.0807044,0.19113015,-0.22285461,-0.044411786,0.007291019
528,0.0,0.0,0.0,0.001134464,0.011028299,5.454154e-05,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.005562371,-0.0074804304,-0.01170016,-0.017070726,-0.019756008,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,-0.002136263,-0.00030518044,-0.25604638,-0.023498895,-0.085755706,0.08514534,0.08514534,-0.25604638,0.002014191,0.074525066,-0.0007629511,-0.0007629511,-0.0007629511,-0.0348574,-0.09404315,-0.03866844,0.6243761,-1.0332725,-0.0112046,0.029333182,-0.11398414,-0.29821053,-0.06262073,0.2282085,-0.21767935,-0.053400192,-0.0039780736
529,0.0,0.0,0.0,0.0044069565,0.009937468,0.0044178646,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.0074804304,-0.01170016,-0.017070726,-0.019756008,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,0.025940338,0.08514534,-0.085755706,-0.038269628,-0.085755706,0.08514534,-0.5117876,-0.00030518044,-0.11749447,0.071839474,-0.0007629511,-0.0007629511,-0.0007629511,-0.035652675,-0.08493142,-0.0345191,0.6169608,-1.0056579,-0.017521732,0.018978976,-0.11791235,-0.30388317,-0.07104348,0.2100756,-0.22276857,-0.043230146,-0.007931694
530,0.0,0.0,0.0,0.001134464,0.002301653,0.003327034,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.0074804304,-0.01170016,-0.016687114,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,-0.060730908,-0.25604638,0.08514534,-0.02887007,0.25543603,-0.00030518044,0.1699855,-0.00030518044,0.10406653,-0.078553446,-0.0007629511,-0.0007629511,-0.0007629511,-0.038907282,-0.087156564,-0.025578152,0.60650885,-1.0100377,-0.008848969,0.028692983,-0.12462486,-0.31093198,-0.048761033,0.22204119,-0.20042922,-0.04419896,-0.0089533925
531,0.0,0.0,0.0,0.001134464,0.00011999139,0.0011453723,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.007864042,-0.01170016,-0.017070726,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.021667812,-0.17059587,-0.00030518044,0.026184482,0.08514534,-0.00030518044,-0.17059587,-0.17059587,-0.03961242,0.01544213,-0.0007629511,-0.0007629511,-0.0007629511,-0.035770394,-0.088367894,-0.017630406,0.6140002,-1.0046761,-0.0130881965,0.02055604,-0.11649862,-0.2975025,-0.055509597,0.22153586,-0.20776236,-0.047669075,-0.01070182
532,0.0,0.0,0.0,-0.0021380284,0.01211913,0.0055086953,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.006713207,0.006713207,0.010932936,-0.009398489,-0.005562371,-0.007864042,-0.01170016,-0.017070726,-0.018988784,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.1699855,0.0045777066,-0.00030518044,-0.25604638,-0.055725947,-0.00030518044,0.1699855,-0.085755706,-0.34088656,-0.082581826,-0.0073853666,-0.0007629511,-0.0007629511,-0.0007629511,-0.03624662,-0.08565025,-0.028584033,0.6197613,-0.99998266,-0.0049914755,0.008282408,-0.11152142,-0.30196047,-0.053410012,0.23490517,-0.21110064,-0.04800844,-0.0062790066
533,0.0,0.0,0.0,0.001134464,-0.0020616702,0.0011453723,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.0051787593,-0.007864042,-0.01170016,-0.017070726,-0.018988784,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.4257267,-0.025329977,-0.17059587,-0.25604638,-0.034241244,0.4257267,-0.085755706,-0.25604638,-0.17059587,-0.07721065,-0.09466697,-0.0007629511,-0.0007629511,-0.0007629511,-0.03429252,-0.0871824,-0.022985913,0.61448187,-1.0083656,-0.012960855,0.011067696,-0.12141441,-0.2852505,-0.0466223,0.25052765,-0.20417067,-0.056016367,-0.018854901
534,0.0,0.0,0.0,-0.0021380284,-0.0009708394,5.454154e-05,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.018988784,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,0.06683452,-0.085755706,-0.085755706,-0.0060425727,0.1699855,-0.00030518044,0.1699855,0.1699855,-0.030212864,-0.09332418,-0.0007629511,-0.0007629511,-0.0007629511,-0.036540315,-0.09135881,-0.04057509,0.5954791,-1.0074873,-0.014625452,0.034338437,-0.12997095,-0.3097618,-0.04445588,0.24033159,-0.20411143,-0.048560478,-0.010768473
535,0.0,0.0,0.0,-0.0021380284,0.00011999139,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.009398489,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,0.0009155413,0.08514534,-0.085755706,-0.06915389,0.08514534,0.1699855,0.08514534,0.25543603,0.018127719,0.1752346,-0.0007629511,-0.0007629511,-0.0007629511,-0.036192082,-0.0942509,-0.03813728,0.59969914,-0.98957294,-0.01538175,0.04127542,-0.12444919,-0.31820726,-0.04409275,0.2115963,-0.21872753,-0.043066137,-0.007205248
536,0.0,0.0,0.0,4.363323e-05,-0.0064249933,-0.0010362893,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.011316548,-0.0090148775,-0.0051787593,-0.007864042,-0.01170016,-0.017070726,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.09735256,-0.25604638,0.34027618,-0.08123903,-0.17059587,0.08514534,-0.17059587,-0.25604638,-0.03961242,0.074525066,-0.0007629511,-0.0007629511,-0.0007629511,-0.03944619,-0.07924232,-0.009599447,0.6200699,-0.989371,-0.019305445,0.023220457,-0.12263982,-0.2991188,-0.046946503,0.21738756,-0.20723888,-0.043229118,-0.01627709
537,0.0,0.0,0.0,-0.0021380284,-0.0064249933,0.0055086953,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.011316548,-0.009398489,-0.0051787593,-0.007864042,-0.01170016,-0.016687114,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.07660029,0.25543603,0.08514534,0.012756542,-0.17059587,-0.00030518044,0.1699855,-0.085755706,0.00067139696,-0.07318227,-0.0007629511,-0.0007629511,-0.0007629511,-0.031398043,-0.08365828,-0.033163425,0.6001033,-0.98734325,-0.012269039,0.030755617,-0.13140947,-0.31677768,-0.06883105,0.21210799,-0.20953903,-0.041639842,-0.001721397
538,0.0,0.0,0.0,-0.0010471975,-0.0064249933,-0.0010362893,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.006713207,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.007864042,-0.01170016,-0.017070726,-0.018988784,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.25604638,-0.028381782,-0.00030518044,-0.34088656,-0.1322652,-0.085755706,-0.17059587,0.34027618,-0.00030518044,0.10003815,0.08526742,-0.0007629511,0.0038147555,-0.0007629511,-0.035413668,-0.096138254,-0.028545588,0.60929173,-0.9886002,-0.012509331,0.04104487,-0.1192186,-0.30578765,-0.089503445,0.19802165,-0.22446364,-0.047877796,0.0042937845
539,0.0,0.0,0.0,0.0022252947,-0.004243332,0.0011453723,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.011316548,-0.0090148775,-0.005562371,-0.007864042,-0.01170016,-0.017070726,-0.019372396,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,-0.11200122,-0.00030518044,0.1699855,-0.06243992,-0.00030518044,-0.17059587,0.08514534,0.08514534,0.026184482,0.074525066,-0.0007629511,-0.0007629511,-0.0007629511,-0.035906725,-0.09204182,-0.032904215,0.6041184,-0.99962276,-0.015249975,0.046749495,-0.12897539,-0.31338328,-0.07477645,0.19989263,-0.21457162,-0.043679625,-0.0050769
540,0.0,0.0,0.0,0.001134464,-0.014060808,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.0074804304,-0.01170016,-0.017070726,-0.019372396,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,0.009460594,0.1699855,-0.00030518044,0.071839474,-0.17059587,0.08514534,-0.25604638,-0.25604638,0.124208435,0.034241244,-0.0007629511,-0.0007629511,-0.0007629511,-0.034064166,-0.090617925,-0.018419743,0.6154674,-0.98459965,-0.017976157,0.027660035,-0.124762475,-0.28969473,-0.10190033,0.20727114,-0.21548742,-0.046781093,-0.0050022453
541,0.0,0.0,0.0,0.0033161256,-0.008606655,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.007864042,-0.01170016,-0.017070726,-0.019756008,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.34088656,-0.09491111,0.08514534,-0.00030518044,-0.04901198,0.25543603,-0.085755706,-0.085755706,-0.00030518044,-0.1322652,0.043640804,-0.0007629511,-0.0007629511,-0.0007629511,-0.035537213,-0.08518748,-0.02463679,0.6022966,-0.9803594,-0.009239741,0.021251313,-0.123969555,-0.3095455,-0.08339919,0.19754426,-0.21435143,-0.04504228,-0.00022235513
542,0.0,0.0,0.0,4.363323e-05,-0.011879147,0.0055086953,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.005562371,-0.007864042,-0.01170016,-0.017070726,-0.02013962,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.08514534,-0.08514534,-0.085755706,-0.17059587,-0.042298008,-0.17059587,-0.17059587,-0.34088656,-0.00030518044,-0.040955216,0.0060425727,-0.0007629511,-0.0007629511,-0.0007629511,-0.031799607,-0.086935595,-0.019771777,0.6157324,-0.9739706,-0.022269882,0.029840954,-0.12393205,-0.2855679,-0.09542292,0.22360606,-0.21714103,-0.04876881,-0.017189309
543,0.0,0.0,0.0,0.001134464,-0.009697486,0.0011453723,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.0090148775,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.02013962,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,0.09918364,-0.00030518044,-0.085755706,-0.10003815,-0.34088656,-0.25604638,-0.34088656,-0.085755706,-0.14300755,-0.12555124,-0.0007629511,-0.0007629511,-0.0007629511,-0.03225553,-0.08793956,-0.022660598,0.61147153,-0.976589,-0.023205727,0.027163424,-0.12568054,-0.28715825,-0.109546185,0.22440441,-0.21569604,-0.045859236,-0.010122269
544,0.0,0.0,0.0,-0.0043196897,-0.0151516395,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008631266,-0.005562371,-0.0074804304,-0.01170016,-0.016687114,-0.020523231,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.052796215,0.08514534,-0.00030518044,-0.082581826,-0.34088656,0.34027618,-0.17059587,0.4257267,-0.061097123,0.09735256,-0.0007629511,-0.0007629511,-0.0007629511,-0.041344874,-0.08662179,-0.030749205,0.5933372,-0.94603175,-0.01986501,0.03633841,-0.13399586,-0.31540117,-0.0892132,0.2161987,-0.21705276,-0.03451117,-0.0069752783
545,0.0,0.0,0.0,-0.0043196897,-0.0064249933,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.011316548,-0.008247654,-0.005562371,-0.0074804304,-0.01170016,-0.016687114,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,-0.079041734,-0.25604638,0.1699855,-0.0060425727,-0.00030518044,0.08514534,0.1699855,-0.17059587,0.058411535,-0.010070954,-0.0007629511,-0.0007629511,-0.0007629511,-0.03967385,-0.08885695,-0.009012483,0.608783,-0.9775651,-0.008483108,0.03070245,-0.11734411,-0.30920985,-0.049230307,0.22163787,-0.19917092,-0.040867083,-0.0082309395
546,0.0,0.0,0.0,-0.003228859,-0.010788317,0.003327034,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.010932936,-0.008247654,-0.005562371,-0.0074804304,-0.01170016,-0.017070726,-0.02013962,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.17059587,0.04180972,-0.085755706,0.1699855,0.10675212,-0.42633706,-0.00030518044,-0.085755706,-0.17059587,-0.027527276,0.16449225,-0.0007629511,-0.0007629511,-0.0007629511,-0.03535574,-0.09052105,-0.01133506,0.607689,-0.9796944,-0.011373978,0.031496502,-0.11515799,-0.3116802,-0.063497424,0.20280205,-0.21748914,-0.03910759,-0.0041354
547,0.0,0.0,0.0,-0.003228859,-0.023878286,0.002236203,0.014312583,0.011212465,-0.9998347,-0.0051787593,0.0063295946,0.006713207,0.011316548,-0.008247654,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.02013962,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,-0.25604638,-0.12664989,-0.25604638,0.08514534,-0.038269628,-0.17059587,-0.00030518044,-0.00030518044,-0.085755706,0.075867854,-0.12152285,-0.0007629511,-0.0007629511,-0.0007629511,-0.03859584,-0.08568312,-0.0015123338,0.6068638,-0.9611924,-0.013537023,0.028060384,-0.1254072,-0.2969694,-0.08097106,0.2199206,-0.20304646,-0.042432785,-0.011142403
548,0.0,0.0,0.0,0.0022252947,-0.012969978,0.002236203,0.014312583,0.011212465,-0.9998347,-0.0047951476,0.0063295946,0.006713207,0.010932936,-0.007864042,-0.005562371,-0.0074804304,-0.01170016,-0.017070726,-0.020523231,0.0028770885,-0.017454337,-0.0090148775,-0.0036443123,0.34027618,-0.0039673457,-0.085755706,-0.085755706,0.12689403,-0.00030518044,0.1699855,0.1699855,-0.34088656,-0.06243992,0.120180055,-0.0007629511,-0.0007629511,-0.0007629511,-0.03583944,-0.09220694,-0.018166222,0.608087,-0.99072784,-0.004258234,0.016490407,-0.1177225,-0.30317637,-0.050451595,0.23447119,-0.20999528,-0.051836453,-0.0047420114
549,0.0,0.0,0.0,-0.0021380284,-0.0151516395,0.0011453723,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.0070968186,0.011316548,-0.008247654,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.020523231,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.00030518044,-0.15350576,-0.085755706,0.08514534,-0.040955216,-0.17059587,-0.00030518044,-0.00030518044,-0.085755706,0.026184482,0.023498895,-0.0007629511,-0.0007629511,-0.0007629511,-0.037385277,-0.08264831,-0.016712189,0.609216,-0.985159,-0.015712958,0.027652316,-0.12780562,-0.30397716,-0.062662676,0.22107317,-0.21323536,-0.04460313,-0.012081027
550,0.0,0.0,0.0,-0.003228859,-0.0173333,0.0011453723,0.015332168,0.0112122,-0.9998196,-0.0051787593,0.0063295946,0.0070968186,0.010932936,-0.007864042,-0.005562371,-0.007864042,-0.01170016,-0.016687114,-0.020523231,0.0032607005,-0.017454337,-0.0090148775,-0.0036443123,-0.085755706,0.12359808,-0.00030518044,-0.085755706,-0.05304036,0.1699855,0.25543603,-0.085755706,0.25543603,-0.078553446,0.12957962,-0.0007629511,-0.0007629511,-0.0007629511,-0.037453763,-0.09030971,-0.020114854,0.5918143,-0.961096,-0.012444649,0.022781454,-0.12236497,-0.3082989,-0.05737817,0.20931973,-0.21532658,-0.042861987,-0.0030828863
